LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,Hour,DayOfWeek,EventFrequency,Anomalous
1265,1981-11-01,33824,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6802124772693111025 is added to invalidSet of 10.251.66.63:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,3,6,224,0
1266,1981-11-01,33829,18,INFO,dfs.FSDataset,Deleting block blk_-5205950257901523262 file /mnt/hadoop/dfs/data/current/subdir40/blk_-5205950257901523262,E9,Deleting block blk_<*> file /<*>/blk_<*>,3,6,263,0
1267,1981-11-01,33925,18906,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1649239999940418046 terminating,E10,PacketResponder <*> for block blk_<*> terminating,3,6,311,0
1268,1981-11-01,33927,19172,INFO,dfs.DataNode$PacketResponder,Received block blk_6880728743505526406 of size 67108864 from /10.251.197.226,E11,Received block blk_<*> of size <*> from /<*>,3,6,292,0
1269,1981-11-01,33935,18945,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5256716488526744434 src: /10.251.73.220:42064 dest: /10.251.73.220:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,3,6,292,0
1270,1981-11-01,33953,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_6928449948805597176 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,3,6,314,0
1271,1981-11-01,34105,18847,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2529569087635823495 terminating,E10,PacketResponder <*> for block blk_<*> terminating,3,6,311,0
1272,1981-11-01,34252,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt4/_temporary/_task_200811101024_0010_m_000222_0/part-00222. blk_3764836840384130740,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,3,6,115,0
1273,1981-11-01,34323,19025,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3020717811556957482 src: /10.251.90.81:48077 dest: /10.251.90.81:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,3,6,292,0
1274,1981-11-01,34351,18690,INFO,dfs.DataNode$PacketResponder,Received block blk_-577659324269246113 of size 67108864 from /10.251.203.179,E11,Received block blk_<*> of size <*> from /<*>,3,6,292,0
1275,1981-11-01,34456,18909,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6137960563260046065 terminating,E10,PacketResponder <*> for block blk_<*> terminating,3,6,311,0
1276,1981-11-01,34600,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.246:50010 is added to blk_-6909400912794057067 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,3,6,314,0
1277,1981-11-01,34712,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to blk_8249475180346179102 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,3,6,314,0
1278,1981-11-01,34726,19054,INFO,dfs.DataNode$PacketResponder,Received block blk_-5045144756510626150 of size 67108864 from /10.251.39.160,E11,Received block blk_<*> of size <*> from /<*>,3,6,292,0
1279,1981-11-01,34742,19142,INFO,dfs.DataNode$PacketResponder,Received block blk_752365829198406123 of size 67108864 from /10.250.6.214,E11,Received block blk_<*> of size <*> from /<*>,3,6,292,0
1280,1981-11-01,34937,19166,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_5663417083925711869 terminating,E10,PacketResponder <*> for block blk_<*> terminating,3,6,311,0
1281,1981-11-01,34945,19257,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-2014243777892518956 terminating,E10,PacketResponder <*> for block blk_<*> terminating,3,6,311,0
1282,1981-11-01,35010,19149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8123824094195108685 src: /10.251.194.213:54308 dest: /10.251.194.213:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,3,6,292,0
1283,1981-11-01,35113,19229,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2080318574920472813 src: /10.251.39.64:40530 dest: /10.251.39.64:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,3,6,292,0
1284,1981-11-01,35115,18830,INFO,dfs.DataNode$PacketResponder,Received block blk_-290874442865281380 of size 28497700 from /10.251.203.179,E11,Received block blk_<*> of size <*> from /<*>,3,6,292,0
1285,1981-11-01,35152,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_5953577136151423920 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,3,6,314,0
1286,1981-11-01,35247,19144,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-2780312306380730204 terminating,E10,PacketResponder <*> for block blk_<*> terminating,3,6,311,0
1287,1981-11-01,35417,19387,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-633826175832239328 terminating,E10,PacketResponder <*> for block blk_<*> terminating,3,6,311,0
1288,1981-11-01,35532,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.101:50010 is added to blk_-6540455811923725840 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,3,6,314,0
1289,1981-11-01,35620,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.1:50010 is added to blk_6308888821787547357 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,3,6,314,0
1290,1981-11-01,35834,19205,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4638603954320058978 terminating,E10,PacketResponder <*> for block blk_<*> terminating,3,6,311,0
1291,1981-11-01,35913,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.229:50010 is added to blk_-4651707530079874243 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,3,6,314,0
1292,1981-11-01,35915,19117,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_5115892145206906855 terminating,E10,PacketResponder <*> for block blk_<*> terminating,3,6,311,0
1293,1981-11-01,35948,19511,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-2421414377433740760 terminating,E10,PacketResponder <*> for block blk_<*> terminating,3,6,311,0
1294,1981-11-01,35957,19217,INFO,dfs.DataNode$PacketResponder,Received block blk_-420564586555502239 of size 67108864 from /10.251.90.64,E11,Received block blk_<*> of size <*> from /<*>,3,6,292,0
1295,1981-11-01,40107,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt4/_temporary/_task_200811101024_0010_m_000881_0/part-00881. blk_-3091906986951252347,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,4,6,115,0
1296,1981-11-01,40246,19412,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4068751061953213467 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1297,1981-11-01,40251,19350,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-3025440686907267472 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1298,1981-11-01,40402,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.70:50010 is added to blk_-420818767915591010 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,4,6,314,0
1299,1981-11-01,40405,19541,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8422946850755720617 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1300,1981-11-01,40425,19408,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5646228903161999640 src: /10.251.71.97:60870 dest: /10.251.71.97:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1301,1981-11-01,40521,19253,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-7024895786822269814 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1302,1981-11-01,40537,19518,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-4430291708660291878 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1303,1981-11-01,40543,19431,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6250368566161066085 src: /10.251.31.180:42992 dest: /10.251.31.180:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1304,1981-11-01,40544,19362,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6213380972217661202 src: /10.251.203.149:40478 dest: /10.251.203.149:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1305,1981-11-01,40604,19555,INFO,dfs.DataNode$PacketResponder,Received block blk_3813891701916249413 of size 67108864 from /10.251.121.224,E11,Received block blk_<*> of size <*> from /<*>,4,6,292,0
1306,1981-11-01,40626,19526,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_903961454948542202 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1307,1981-11-01,40653,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_3954386352306480748 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,4,6,314,0
1308,1981-11-01,40658,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.105.189:50010 is added to blk_4812792845864526586 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,4,6,314,0
1309,1981-11-01,40728,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.211:50010 is added to blk_5570475465835003801 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,4,6,314,0
1310,1981-11-01,40751,19585,INFO,dfs.DataNode$PacketResponder,Received block blk_-9190864897806028230 of size 67108864 from /10.251.214.130,E11,Received block blk_<*> of size <*> from /<*>,4,6,292,0
1311,1981-11-01,40754,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_-4342304152206614489 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,4,6,314,0
1312,1981-11-01,40857,19185,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-190773840747023361 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1313,1981-11-01,41004,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.240:50010 is added to blk_-5580048401594934039 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,4,6,314,0
1314,1981-11-01,41039,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.242:50010 is added to blk_6640583412927022083 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,4,6,314,0
1315,1981-11-01,41111,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_-1332315107905285608 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,4,6,314,0
1316,1981-11-01,41218,19235,INFO,dfs.DataNode$PacketResponder,Received block blk_3550669278239526374 of size 67108864 from /10.251.123.1,E11,Received block blk_<*> of size <*> from /<*>,4,6,292,0
1317,1981-11-01,41219,19820,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_4873550540813847659 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1318,1981-11-01,41252,19248,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1133573997287815203 src: /10.251.123.195:59430 dest: /10.251.123.195:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1319,1981-11-01,41349,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.134:50010 is added to blk_2740792916077430444 size 28482383,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,4,6,314,0
1320,1981-11-01,41425,19630,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2851869865185325732 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1321,1981-11-01,41443,19498,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1842096107468319932 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1322,1981-11-01,41509,20066,INFO,dfs.DataNode$PacketResponder,Received block blk_-8965508153794244104 of size 28494398 from /10.251.70.112,E11,Received block blk_<*> of size <*> from /<*>,4,6,292,0
1323,1981-11-01,41532,19592,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1074754942323612586 src: /10.251.202.181:45279 dest: /10.251.202.181:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1324,1981-11-01,41534,19842,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7727864185516010230 src: /10.251.43.192:36039 dest: /10.251.43.192:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1325,1981-11-01,41701,19403,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4779205255695723216 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1326,1981-11-01,41734,19799,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2261089810991980611 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1327,1981-11-01,41811,19543,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5335498635665743905 src: /10.251.73.220:50095 dest: /10.251.73.220:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1328,1981-11-01,41926,19700,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5144503768267321004 src: /10.251.107.19:36862 dest: /10.251.107.19:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1329,1981-11-01,42009,19800,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1927336911952959118 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1330,1981-11-01,42024,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.166:50010 is added to blk_-2332150303475653460 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,4,6,314,0
1331,1981-11-01,42042,19757,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2111886617384066018 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1332,1981-11-01,42100,19804,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2506231977021079951 src: /10.251.31.160:57634 dest: /10.251.31.160:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1333,1981-11-01,42129,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.86:50010 is added to blk_4330492872922862223 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,4,6,314,0
1334,1981-11-01,42353,19811,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6918427074195439966 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1335,1981-11-01,42416,19265,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4284688617983009262 src: /10.251.91.32:57548 dest: /10.251.91.32:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1336,1981-11-01,42427,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.5:50010 is added to blk_5813361416484537967 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,4,6,314,0
1337,1981-11-01,42456,19952,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2313277713021896570 src: /10.251.123.195:58823 dest: /10.251.123.195:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1338,1981-11-01,42457,19726,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-7778922135767840250 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1339,1981-11-01,42625,19958,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7350482598011027441 src: /10.250.7.96:41476 dest: /10.250.7.96:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1340,1981-11-01,42735,19901,INFO,dfs.DataNode$PacketResponder,Received block blk_-3607860197409267245 of size 28503188 from /10.251.31.180,E11,Received block blk_<*> of size <*> from /<*>,4,6,292,0
1341,1981-11-01,42824,18264,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4178945095089206682 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1342,1981-11-01,43015,19875,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-3363550789841756902 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1343,1981-11-01,43042,20058,INFO,dfs.DataNode$DataXceiver,Receiving block blk_345577139488306634 src: /10.251.37.240:38873 dest: /10.251.37.240:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1344,1981-11-01,43106,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.193:50010 is added to blk_4577632468651859430 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,4,6,314,0
1345,1981-11-01,43132,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt4/_temporary/_task_200811101024_0010_m_001716_0/part-01716. blk_-2051219911597308805,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,4,6,115,0
1346,1981-11-01,43140,19599,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-2680500627064966252 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
1347,1981-11-01,43222,20077,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-9092685890953655332 src: /10.250.15.240:43274 dest: /10.250.15.240:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1348,1981-11-01,43341,19898,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4473020641607592551 src: /10.251.42.191:48114 dest: /10.251.42.191:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1349,1981-11-01,43358,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.37:50010 is added to blk_-524128780228307052 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,4,6,314,0
1350,1981-11-01,43515,20251,INFO,dfs.DataNode$PacketResponder,Received block blk_4443043493758564822 of size 67108864 from /10.251.106.37,E11,Received block blk_<*> of size <*> from /<*>,4,6,292,0
1351,1981-11-01,43630,20253,INFO,dfs.DataNode$PacketResponder,Received block blk_5118390778403008591 of size 67108864 from /10.251.30.101,E11,Received block blk_<*> of size <*> from /<*>,4,6,292,0
1352,1981-11-01,43746,20226,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2737505352081488746 src: /10.251.194.245:52516 dest: /10.251.194.245:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,4,6,292,0
1353,1981-11-01,43825,20130,INFO,dfs.DataNode$PacketResponder,Received block blk_-9013487557842539661 of size 28485342 from /10.251.215.192,E11,Received block blk_<*> of size <*> from /<*>,4,6,292,0
1354,1981-11-01,43903,20003,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8638442557570632582 terminating,E10,PacketResponder <*> for block blk_<*> terminating,4,6,311,0
